Source_ID,Sample_ID,scope
mccoy2020,mccoy2020_TOSP-166,sample
mccoy2020,mccoy2020_TOSP-166,artefact
mccoy2020,mccoy2020_TOSP-167,sample
mccoy2020,mccoy2020_TOSP-167,artefact
mccoy2020,mccoy2020_TOSP-168,sample
mccoy2020,mccoy2020_TOSP-168,artefact
mccoy2020,mccoy2020_TOSP-169,sample
mccoy2020,mccoy2020_TOSP-169,artefact
mccoy2020,mccoy2020_TOSP-170,sample
mccoy2020,mccoy2020_TOSP-170,artefact
mccoy2020,mccoy2020_TOSP-171,sample
mccoy2020,mccoy2020_TOSP-171,artefact
mccoy2020,mccoy2020_TOSP-172,sample
mccoy2020,mccoy2020_TOSP-172,artefact
mccoy2020,mccoy2020_TOSP-173,sample
mccoy2020,mccoy2020_TOSP-173,artefact
mccoy2020,mccoy2020_TOSP-174,sample
mccoy2020,mccoy2020_TOSP-174,artefact
mccoy2020,mccoy2020_TOSP-175,sample
mccoy2020,mccoy2020_TOSP-175,artefact
mccoy2020,mccoy2020_TOSP-176,sample
mccoy2020,mccoy2020_TOSP-176,artefact
mccoy2020,mccoy2020_TOSP-177,sample
mccoy2020,mccoy2020_TOSP-177,artefact
mccoy2020,mccoy2020_TOSP-178,sample
mccoy2020,mccoy2020_TOSP-178,artefact
mccoy2020,mccoy2020_TOSP-179,sample
mccoy2020,mccoy2020_TOSP-179,artefact
mccoy2020,mccoy2020_TOSP-180,sample
mccoy2020,mccoy2020_TOSP-180,artefact
mccoy2020,mccoy2020_TOSP-181,sample
mccoy2020,mccoy2020_TOSP-181,artefact
mccoy2020,mccoy2020_TOSP-182,sample
mccoy2020,mccoy2020_TOSP-182,artefact
mccoy2020,mccoy2020_TOSP-183,sample
mccoy2020,mccoy2020_TOSP-183,artefact
mccoy2020,mccoy2020_TOSP-184,sample
mccoy2020,mccoy2020_TOSP-184,artefact
mccoy2020,mccoy2020_TOSP-185,sample
mccoy2020,mccoy2020_TOSP-185,artefact
mccoy2020,mccoy2020_TOSP-186,sample
mccoy2020,mccoy2020_TOSP-186,artefact
mccoy2020,mccoy2020_TOSP-187,sample
mccoy2020,mccoy2020_TOSP-187,artefact
mccoy2020,mccoy2020_TOSP-188,sample
mccoy2020,mccoy2020_TOSP-188,artefact
mccoy2020,mccoy2020_TOSP-189,sample
mccoy2020,mccoy2020_TOSP-189,artefact
mccoy2020,mccoy2020_TOSP-190,sample
mccoy2020,mccoy2020_TOSP-190,artefact
mccoy2020,mccoy2020_TOSP-191,sample
mccoy2020,mccoy2020_TOSP-191,artefact
mccoy2020,mccoy2020_TOSP-192,sample
mccoy2020,mccoy2020_TOSP-192,artefact
mccoy2020,mccoy2020_TOSP-193,sample
mccoy2020,mccoy2020_TOSP-193,artefact
mccoy2020,mccoy2020_TOSP-194,sample
mccoy2020,mccoy2020_TOSP-194,artefact
mccoy2020,mccoy2020_TOSP-195,sample
mccoy2020,mccoy2020_TOSP-195,artefact
mccoy2020,mccoy2020_TOSP-196,sample
mccoy2020,mccoy2020_TOSP-196,artefact
mccoy2020,mccoy2020_TOSP-197,sample
mccoy2020,mccoy2020_TOSP-197,artefact
mccoy2020,mccoy2020_TOSP-198,sample
mccoy2020,mccoy2020_TOSP-198,artefact
mccoy2020,mccoy2020_TOSP-199,sample
mccoy2020,mccoy2020_TOSP-199,artefact
mccoy2020,mccoy2020_TOSP-200,sample
mccoy2020,mccoy2020_TOSP-200,artefact
mccoy2020,mccoy2020_TOSP-201,sample
mccoy2020,mccoy2020_TOSP-201,artefact
mccoy2020,mccoy2020_TOSP-202,sample
mccoy2020,mccoy2020_TOSP-202,artefact
mccoy2020,mccoy2020_TOSP-203,sample
mccoy2020,mccoy2020_TOSP-203,artefact
mccoy2020,mccoy2020_TOSP-204,sample
mccoy2020,mccoy2020_TOSP-204,artefact
mccoy2020,mccoy2020_TOSP-205,sample
mccoy2020,mccoy2020_TOSP-205,artefact
mccoy2020,mccoy2020_TOSP-206,sample
mccoy2020,mccoy2020_TOSP-206,artefact
mccoy2020,mccoy2020_TOSP-207,sample
mccoy2020,mccoy2020_TOSP-207,artefact
mccoy2020,mccoy2020_TOSP-208,sample
mccoy2020,mccoy2020_TOSP-208,artefact
mccoy2020,mccoy2020_TOSP-209,sample
mccoy2020,mccoy2020_TOSP-209,artefact
mccoy2020,mccoy2020_TOSP-210,sample
mccoy2020,mccoy2020_TOSP-210,artefact
mccoy2020,mccoy2020_TOSP-211,sample
mccoy2020,mccoy2020_TOSP-211,artefact
mccoy2020,mccoy2020_TOSP-212,sample
mccoy2020,mccoy2020_TOSP-212,artefact
mccoy2020,mccoy2020_TOSP-213,sample
mccoy2020,mccoy2020_TOSP-213,artefact
mccoy2020,mccoy2020_TOSP-214,sample
mccoy2020,mccoy2020_TOSP-214,artefact
mccoy2020,mccoy2020_TOSP-215,sample
mccoy2020,mccoy2020_TOSP-215,artefact
mccoy2020,mccoy2020_TOSP-216,sample
mccoy2020,mccoy2020_TOSP-216,artefact
mccoy2020,mccoy2020_TOSP-217,sample
mccoy2020,mccoy2020_TOSP-217,artefact
mccoy2020,mccoy2020_TOSP-218,sample
mccoy2020,mccoy2020_TOSP-218,artefact
mccoy2020,mccoy2020_TOSP-219,sample
mccoy2020,mccoy2020_TOSP-219,artefact
mccoy2020,mccoy2020_TOSP-220,sample
mccoy2020,mccoy2020_TOSP-220,artefact
mccoy2020,mccoy2020_TOSP-221,sample
mccoy2020,mccoy2020_TOSP-221,artefact
mccoy2020,mccoy2020_TOSP-222,sample
mccoy2020,mccoy2020_TOSP-222,artefact
mccoy2020,mccoy2020_TOSP-223,sample
mccoy2020,mccoy2020_TOSP-223,artefact
mccoy2020,mccoy2020_TOSP-224,sample
mccoy2020,mccoy2020_TOSP-224,artefact
mccoy2020,mccoy2020_TOSP-225,sample
mccoy2020,mccoy2020_TOSP-225,artefact
mccoy2020,mccoy2020_TOSP-226,sample
mccoy2020,mccoy2020_TOSP-226,artefact
mccoy2020,mccoy2020_TOSP-227,sample
mccoy2020,mccoy2020_TOSP-227,artefact
mccoy2020,mccoy2020_TOSP-228,sample
mccoy2020,mccoy2020_TOSP-228,artefact
mccoy2020,mccoy2020_TOSP-229,sample
mccoy2020,mccoy2020_TOSP-229,artefact
mccoy2020,mccoy2020_TOSP-230,sample
mccoy2020,mccoy2020_TOSP-230,artefact
mccoy2020,mccoy2020_TOSP-231,sample
mccoy2020,mccoy2020_TOSP-231,artefact
mccoy2020,mccoy2020_TOSP-232,sample
mccoy2020,mccoy2020_TOSP-232,artefact
mccoy2020,mccoy2020_TOSP-233,sample
mccoy2020,mccoy2020_TOSP-233,artefact
mccoy2020,mccoy2020_TOSP-234,sample
mccoy2020,mccoy2020_TOSP-234,artefact
mccoy2020,mccoy2020_TOSP-235,sample
mccoy2020,mccoy2020_TOSP-235,artefact
mccoy2020,mccoy2020_TOSP-236,sample
mccoy2020,mccoy2020_TOSP-236,artefact
mccoy2020,mccoy2020_TOSP-237,sample
mccoy2020,mccoy2020_TOSP-237,artefact
mccoy2020,mccoy2020_TOSP-238,sample
mccoy2020,mccoy2020_TOSP-238,artefact
mccoy2020,mccoy2020_TOSP-239,sample
mccoy2020,mccoy2020_TOSP-239,artefact
mccoy2020,mccoy2020_TOSP-240,sample
mccoy2020,mccoy2020_TOSP-240,artefact
mccoy2020,mccoy2020_TOSP-241,sample
mccoy2020,mccoy2020_TOSP-241,artefact
mccoy2020,mccoy2020_TOSP-242,sample
mccoy2020,mccoy2020_TOSP-242,artefact
mccoy2020,mccoy2020_TOSP-243,sample
mccoy2020,mccoy2020_TOSP-243,artefact
mccoy2020,mccoy2020_TOSP-244,sample
mccoy2020,mccoy2020_TOSP-244,artefact
mccoy2020,mccoy2020_TOSP-245,sample
mccoy2020,mccoy2020_TOSP-245,artefact
mccoy2020,mccoy2020_TOSP-246,sample
mccoy2020,mccoy2020_TOSP-246,artefact
mccoy2020,mccoy2020_TOSP-247,sample
mccoy2020,mccoy2020_TOSP-247,artefact
mccoy2020,mccoy2020_TOSP-248,sample
mccoy2020,mccoy2020_TOSP-248,artefact
mccoy2020,mccoy2020_TOSP-249,sample
mccoy2020,mccoy2020_TOSP-249,artefact
mccoy2020,mccoy2020_TOSP-250,sample
mccoy2020,mccoy2020_TOSP-250,artefact
mccoy2020,mccoy2020_TOSP-251,sample
mccoy2020,mccoy2020_TOSP-251,artefact
mccoy2020,mccoy2020_TOSP-252,sample
mccoy2020,mccoy2020_TOSP-252,artefact
mccoy2020,mccoy2020_TOSP-253,sample
mccoy2020,mccoy2020_TOSP-253,artefact
mccoy2020,mccoy2020_TOSP-254,sample
mccoy2020,mccoy2020_TOSP-254,artefact
mccoy2020,mccoy2020_TOSP-255,sample
mccoy2020,mccoy2020_TOSP-255,artefact
mccoy2020,mccoy2020_TOSP-256,sample
mccoy2020,mccoy2020_TOSP-256,artefact
mccoy2020,mccoy2020_TOSP-257,sample
mccoy2020,mccoy2020_TOSP-257,artefact
mccoy2020,mccoy2020_TOSP-258,sample
mccoy2020,mccoy2020_TOSP-258,artefact
mccoy2020,mccoy2020_TOSP-259,sample
mccoy2020,mccoy2020_TOSP-259,artefact
mccoy2020,mccoy2020_TOSP-260,sample
mccoy2020,mccoy2020_TOSP-260,artefact
mccoy2020,mccoy2020_TOSP-261,sample
mccoy2020,mccoy2020_TOSP-261,artefact
mccoy2020,mccoy2020_TOSP-262,sample
mccoy2020,mccoy2020_TOSP-262,artefact
mccoy2020,mccoy2020_TOSP-263,sample
mccoy2020,mccoy2020_TOSP-263,artefact
mccoy2020,mccoy2020_TOSP-264,sample
mccoy2020,mccoy2020_TOSP-264,artefact
mccoy2020,mccoy2020_TOSP-265,sample
mccoy2020,mccoy2020_TOSP-265,artefact
mccoy2020,mccoy2020_TOSP-266,sample
mccoy2020,mccoy2020_TOSP-266,artefact
mccoy2020,mccoy2020_TOSP-267,sample
mccoy2020,mccoy2020_TOSP-267,artefact
mccoy2020,mccoy2020_TOSP-268,sample
mccoy2020,mccoy2020_TOSP-268,artefact
mccoy2020,mccoy2020_TOSP-269,sample
mccoy2020,mccoy2020_TOSP-269,artefact
mccoy2020,mccoy2020_TOSP-270,sample
mccoy2020,mccoy2020_TOSP-270,artefact
mccoy2020,mccoy2020_TOSP-271,sample
mccoy2020,mccoy2020_TOSP-271,artefact
mccoy2020,mccoy2020_TOSP-272,sample
mccoy2020,mccoy2020_TOSP-272,artefact
mccoy2020,mccoy2020_TOSP-273,sample
mccoy2020,mccoy2020_TOSP-273,artefact
mccoy2020,mccoy2020_TOSP-274,sample
mccoy2020,mccoy2020_TOSP-274,artefact
mccoy2020,mccoy2020_TOSP-275,sample
mccoy2020,mccoy2020_TOSP-275,artefact
mccoy2020,mccoy2020_TOSP-276,sample
mccoy2020,mccoy2020_TOSP-276,artefact
mccoy2020,mccoy2020_TOSP-277,sample
mccoy2020,mccoy2020_TOSP-277,artefact
mccoy2020,mccoy2020_TOSP-278,sample
mccoy2020,mccoy2020_TOSP-278,artefact
mccoy2020,mccoy2020_TOSP-279,sample
mccoy2020,mccoy2020_TOSP-279,artefact
mccoy2020,mccoy2020_TOSP-280,sample
mccoy2020,mccoy2020_TOSP-280,artefact
mccoy2020,mccoy2020_TOSP-281,sample
mccoy2020,mccoy2020_TOSP-281,artefact
mccoy2020,mccoy2020_TOSP-282,sample
mccoy2020,mccoy2020_TOSP-282,artefact
mccoy2020,mccoy2020_TOSP-283,sample
mccoy2020,mccoy2020_TOSP-283,artefact
mccoy2020,mccoy2020_TOSP-284,sample
mccoy2020,mccoy2020_TOSP-284,artefact
mccoy2020,mccoy2020_TOSP-285,sample
mccoy2020,mccoy2020_TOSP-285,artefact
mccoy2020,mccoy2020_TOSP-286,sample
mccoy2020,mccoy2020_TOSP-286,artefact
mccoy2020,mccoy2020_TOSP-287,sample
mccoy2020,mccoy2020_TOSP-287,artefact
mccoy2020,mccoy2020_TOSP-288,sample
mccoy2020,mccoy2020_TOSP-288,artefact
mccoy2020,mccoy2020_TOSP-289,sample
mccoy2020,mccoy2020_TOSP-289,artefact
mccoy2020,mccoy2020_TOSP-290,sample
mccoy2020,mccoy2020_TOSP-290,artefact
mccoy2020,mccoy2020_TOSP-291,sample
mccoy2020,mccoy2020_TOSP-291,artefact
mccoy2020,mccoy2020_TOSP-292,sample
mccoy2020,mccoy2020_TOSP-292,artefact
mccoy2020,mccoy2020_TOSP-293,sample
mccoy2020,mccoy2020_TOSP-293,artefact
mccoy2020,mccoy2020_TOSP-294,sample
mccoy2020,mccoy2020_TOSP-294,artefact
mccoy2020,mccoy2020_TOSP-295,sample
mccoy2020,mccoy2020_TOSP-295,artefact
mccoy2020,mccoy2020_TOSP-296,sample
mccoy2020,mccoy2020_TOSP-296,artefact
mccoy2020,mccoy2020_TOSP-297,sample
mccoy2020,mccoy2020_TOSP-297,artefact
mccoy2020,mccoy2020_TOSP-298,sample
mccoy2020,mccoy2020_TOSP-298,artefact
mccoy2020,mccoy2020_TOSP-299,sample
mccoy2020,mccoy2020_TOSP-299,artefact
mccoy2020,mccoy2020_TOSP-300,sample
mccoy2020,mccoy2020_TOSP-300,artefact
mccoy2020,mccoy2020_TOSP-301,sample
mccoy2020,mccoy2020_TOSP-301,artefact
mccoy2020,mccoy2020_TOSP-302,sample
mccoy2020,mccoy2020_TOSP-302,artefact
mccoy2020,mccoy2020_TOSP-303,sample
mccoy2020,mccoy2020_TOSP-303,artefact
mccoy2020,mccoy2020_TOSP-304,sample
mccoy2020,mccoy2020_TOSP-304,artefact
mccoy2020,mccoy2020_TOSP-305,sample
mccoy2020,mccoy2020_TOSP-305,artefact
mccoy2020,mccoy2020_TOSP-306,sample
mccoy2020,mccoy2020_TOSP-306,artefact
mccoy2020,mccoy2020_TOSP-307,sample
mccoy2020,mccoy2020_TOSP-307,artefact
mccoy2020,mccoy2020_TOSP-308,sample
mccoy2020,mccoy2020_TOSP-308,artefact
mccoy2020,mccoy2020_TOSP-309,sample
mccoy2020,mccoy2020_TOSP-309,artefact
mccoy2020,mccoy2020_TOSP-310,sample
mccoy2020,mccoy2020_TOSP-310,artefact
mccoy2020,mccoy2020_TOSP-311,sample
mccoy2020,mccoy2020_TOSP-311,artefact
mccoy2020,mccoy2020_TOSP-312,sample
mccoy2020,mccoy2020_TOSP-312,artefact
mccoy2020,mccoy2020_TOSP-313,sample
mccoy2020,mccoy2020_TOSP-313,artefact
mccoy2020,mccoy2020_TOSP-314,sample
mccoy2020,mccoy2020_TOSP-314,artefact
mccoy2020,mccoy2020_TOSP-315,sample
mccoy2020,mccoy2020_TOSP-315,artefact
mccoy2020,mccoy2020_TOSP-316,sample
mccoy2020,mccoy2020_TOSP-316,artefact
mccoy2020,mccoy2020_TOSP-317,sample
mccoy2020,mccoy2020_TOSP-317,artefact
mccoy2020,mccoy2020_TOSP-318,sample
mccoy2020,mccoy2020_TOSP-318,artefact
mccoy2020,mccoy2020_TOSP-319,sample
mccoy2020,mccoy2020_TOSP-319,artefact
mccoy2020,mccoy2020_TOSP-320,sample
mccoy2020,mccoy2020_TOSP-320,artefact
mccoy2020,mccoy2020_TOSP-321,sample
mccoy2020,mccoy2020_TOSP-321,artefact
mccoy2020,mccoy2020_TOSP-322,sample
mccoy2020,mccoy2020_TOSP-322,artefact
mccoy2020,mccoy2020_TOSP-323,sample
mccoy2020,mccoy2020_TOSP-323,artefact
mccoy2020,mccoy2020_TOSP-324,sample
mccoy2020,mccoy2020_TOSP-324,artefact
mccoy2020,mccoy2020_TOSP-325,sample
mccoy2020,mccoy2020_TOSP-325,artefact
mccoy2020,mccoy2020_TOSP-326,sample
mccoy2020,mccoy2020_TOSP-326,artefact
mccoy2020,mccoy2020_TOSP-327,sample
mccoy2020,mccoy2020_TOSP-327,artefact
mccoy2020,mccoy2020_TOSP-328,sample
mccoy2020,mccoy2020_TOSP-328,artefact
mccoy2020,mccoy2020_TOSP-329,sample
mccoy2020,mccoy2020_TOSP-329,artefact
mccoy2020,mccoy2020_TOSP-330,sample
mccoy2020,mccoy2020_TOSP-330,artefact
mccoy2020,mccoy2020_TOSP-331,sample
mccoy2020,mccoy2020_TOSP-331,artefact
mccoy2020,mccoy2020_TOSP-332,sample
mccoy2020,mccoy2020_TOSP-332,artefact
mccoy2020,mccoy2020_TOSP-333,sample
mccoy2020,mccoy2020_TOSP-333,artefact
mccoy2020,mccoy2020_TOSP-334,sample
mccoy2020,mccoy2020_TOSP-334,artefact
mccoy2020,mccoy2020_TOSP-335,sample
mccoy2020,mccoy2020_TOSP-335,artefact
mccoy2020,mccoy2020_TOSP-336,sample
mccoy2020,mccoy2020_TOSP-336,artefact
mccoy2020,mccoy2020_TOSP-337,sample
mccoy2020,mccoy2020_TOSP-337,artefact
mccoy2020,mccoy2020_TOSP-338,sample
mccoy2020,mccoy2020_TOSP-338,artefact
mccoy2020,mccoy2020_TOSP-339,sample
mccoy2020,mccoy2020_TOSP-339,artefact
mccoy2020,mccoy2020_TOSP-340,sample
mccoy2020,mccoy2020_TOSP-340,artefact
mccoy2020,mccoy2020_TOSP-341,sample
mccoy2020,mccoy2020_TOSP-341,artefact
mccoy2020,mccoy2020_TOSP-342,sample
mccoy2020,mccoy2020_TOSP-342,artefact
mccoy2020,mccoy2020_TOSP-343,sample
mccoy2020,mccoy2020_TOSP-343,artefact
mccoy2020,mccoy2020_TOSP-344,sample
mccoy2020,mccoy2020_TOSP-344,artefact
mccoy2020,mccoy2020_TOSP-345,sample
mccoy2020,mccoy2020_TOSP-345,artefact
mccoy2020,mccoy2020_TOSP-346,sample
mccoy2020,mccoy2020_TOSP-346,artefact
mccoy2020,mccoy2020_TOSP-347,sample
mccoy2020,mccoy2020_TOSP-347,artefact
mccoy2020,mccoy2020_TOSP-348,sample
mccoy2020,mccoy2020_TOSP-348,artefact
mccoy2020,mccoy2020_TOSP-349,sample
mccoy2020,mccoy2020_TOSP-349,artefact
mccoy2020,mccoy2020_TOSP-350,sample
mccoy2020,mccoy2020_TOSP-350,artefact
mccoy2020,mccoy2020_TOSP-351,sample
mccoy2020,mccoy2020_TOSP-351,artefact
mccoy2020,mccoy2020_TOSP-352,sample
mccoy2020,mccoy2020_TOSP-352,artefact
mccoy2020,mccoy2020_TOSP-353,sample
mccoy2020,mccoy2020_TOSP-353,artefact
mccoy2020,mccoy2020_TOSP-354,sample
mccoy2020,mccoy2020_TOSP-354,artefact
mccoy2020,mccoy2020_TOSP-355,sample
mccoy2020,mccoy2020_TOSP-355,artefact
mccoy2020,mccoy2020_TOSP-356,sample
mccoy2020,mccoy2020_TOSP-356,artefact
mccoy2020,mccoy2020_TOSP-357,sample
mccoy2020,mccoy2020_TOSP-357,artefact
mccoy2020,mccoy2020_TOSP-358,sample
mccoy2020,mccoy2020_TOSP-358,artefact
mccoy2020,mccoy2020_TOSP-359,sample
mccoy2020,mccoy2020_TOSP-359,artefact
mccoy2020,mccoy2020_TOSP-360,sample
mccoy2020,mccoy2020_TOSP-360,artefact
mccoy2020,mccoy2020_TOSP-361,sample
mccoy2020,mccoy2020_TOSP-361,artefact
mccoy2020,mccoy2020_TOSP-362,sample
mccoy2020,mccoy2020_TOSP-362,artefact
mccoy2020,mccoy2020_TOSP-363,sample
mccoy2020,mccoy2020_TOSP-363,artefact
mccoy2020,mccoy2020_TOSP-364,sample
mccoy2020,mccoy2020_TOSP-364,artefact
mccoy2020,mccoy2020_TOSP-365,sample
mccoy2020,mccoy2020_TOSP-365,artefact
mccoy2020,mccoy2020_TOSP-366,sample
mccoy2020,mccoy2020_TOSP-366,artefact
mccoy2020,mccoy2020_TOSP-367,sample
mccoy2020,mccoy2020_TOSP-367,artefact
mccoy2020,mccoy2020_TOSP-368,sample
mccoy2020,mccoy2020_TOSP-368,artefact
mccoy2020,mccoy2020_TOSP-369,sample
mccoy2020,mccoy2020_TOSP-369,artefact
mccoy2020,mccoy2020_TOSP-370,sample
mccoy2020,mccoy2020_TOSP-370,artefact
mccoy2020,mccoy2020_TOSP-371,sample
mccoy2020,mccoy2020_TOSP-371,artefact
mccoy2020,mccoy2020_TOSP-372,sample
mccoy2020,mccoy2020_TOSP-372,artefact
mccoy2020,mccoy2020_TOSP-373,sample
mccoy2020,mccoy2020_TOSP-373,artefact
mccoy2020,mccoy2020_TOSP-374,sample
mccoy2020,mccoy2020_TOSP-374,artefact
mccoy2020,mccoy2020_TOSP-375,sample
mccoy2020,mccoy2020_TOSP-375,artefact
mccoy2020,mccoy2020_TOSP-376,sample
mccoy2020,mccoy2020_TOSP-376,artefact
mccoy2020,mccoy2020_TOSP-377,sample
mccoy2020,mccoy2020_TOSP-377,artefact
mccoy2020,mccoy2020_TOSP-378,sample
mccoy2020,mccoy2020_TOSP-378,artefact
mccoy2020,mccoy2020_TOSP-379,sample
mccoy2020,mccoy2020_TOSP-379,artefact
mccoy2020,mccoy2020_TOSP-380,sample
mccoy2020,mccoy2020_TOSP-380,artefact
mccoy2020,mccoy2020_TOSP-381,sample
mccoy2020,mccoy2020_TOSP-381,artefact
mccoy2020,mccoy2020_TOSP-382,sample
mccoy2020,mccoy2020_TOSP-382,artefact
mccoy2020,mccoy2020_TOSP-383,sample
mccoy2020,mccoy2020_TOSP-383,artefact
mccoy2020,mccoy2020_TOSP-384,sample
mccoy2020,mccoy2020_TOSP-384,artefact
mccoy2020,mccoy2020_TOSP-385,sample
mccoy2020,mccoy2020_TOSP-385,artefact
mccoy2020,mccoy2020_TOSP-386,sample
mccoy2020,mccoy2020_TOSP-386,artefact
mccoy2020,mccoy2020_TOSP-387,sample
mccoy2020,mccoy2020_TOSP-387,artefact
mccoy2020,mccoy2020_TOSP-388,sample
mccoy2020,mccoy2020_TOSP-388,artefact
mccoy2020,mccoy2020_TOSP-389,sample
mccoy2020,mccoy2020_TOSP-389,artefact
mccoy2020,mccoy2020_TOSP-390,sample
mccoy2020,mccoy2020_TOSP-390,artefact
mccoy2020,mccoy2020_TOSP-391,sample
mccoy2020,mccoy2020_TOSP-391,artefact
mccoy2020,mccoy2020_TOSP-392,sample
mccoy2020,mccoy2020_TOSP-392,artefact
mccoy2020,mccoy2020_TOSP-393,sample
mccoy2020,mccoy2020_TOSP-393,artefact
mccoy2020,mccoy2020_TOSP-394,sample
mccoy2020,mccoy2020_TOSP-394,artefact
mccoy2020,mccoy2020_TOSP-395,sample
mccoy2020,mccoy2020_TOSP-395,artefact
mccoy2020,mccoy2020_TOSP-396,sample
mccoy2020,mccoy2020_TOSP-396,artefact
mccoy2020,mccoy2020_TOSP-397,sample
mccoy2020,mccoy2020_TOSP-397,artefact
mccoy2020,mccoy2020_TOSP-398,sample
mccoy2020,mccoy2020_TOSP-398,artefact
mccoy2020,mccoy2020_TOSP-399,sample
mccoy2020,mccoy2020_TOSP-399,artefact
mccoy2020,mccoy2020_TOSP-400,sample
mccoy2020,mccoy2020_TOSP-400,artefact
mccoy2020,mccoy2020_TOSP-401,sample
mccoy2020,mccoy2020_TOSP-401,artefact
mccoy2020,mccoy2020_TOSP-402,sample
mccoy2020,mccoy2020_TOSP-402,artefact
mccoy2020,mccoy2020_TOSP-403,sample
mccoy2020,mccoy2020_TOSP-403,artefact
mccoy2020,mccoy2020_TOSP-404,sample
mccoy2020,mccoy2020_TOSP-404,artefact
mccoy2020,mccoy2020_TOSP-405,sample
mccoy2020,mccoy2020_TOSP-405,artefact
mccoy2020,mccoy2020_TOSP-406,sample
mccoy2020,mccoy2020_TOSP-406,artefact
mccoy2020,mccoy2020_TOSP-407,sample
mccoy2020,mccoy2020_TOSP-407,artefact
mccoy2020,mccoy2020_TOSP-408,sample
mccoy2020,mccoy2020_TOSP-408,artefact
mccoy2020,mccoy2020_TOSP-409,sample
mccoy2020,mccoy2020_TOSP-409,artefact
mccoy2020,mccoy2020_TOSP-410,sample
mccoy2020,mccoy2020_TOSP-410,artefact
mccoy2020,mccoy2020_TOSP-411,sample
mccoy2020,mccoy2020_TOSP-411,artefact
mccoy2020,mccoy2020_TOSP-412,sample
mccoy2020,mccoy2020_TOSP-412,artefact
mccoy2020,mccoy2020_TOSP-413,sample
mccoy2020,mccoy2020_TOSP-413,artefact
mccoy2020,mccoy2020_TOSP-414,sample
mccoy2020,mccoy2020_TOSP-414,artefact
mccoy2020,mccoy2020_TOSP-415,sample
mccoy2020,mccoy2020_TOSP-415,artefact
mccoy2020,mccoy2020_TOSP-416,sample
mccoy2020,mccoy2020_TOSP-416,artefact
mccoy2020,mccoy2020_TOSP-417,sample
mccoy2020,mccoy2020_TOSP-417,artefact
mccoy2020,mccoy2020_TOSP-418,sample
mccoy2020,mccoy2020_TOSP-418,artefact
mccoy2020,mccoy2020_TOSP-419,sample
mccoy2020,mccoy2020_TOSP-419,artefact
mccoy2020,mccoy2020_TOSP-420,sample
mccoy2020,mccoy2020_TOSP-420,artefact
mccoy2020,mccoy2020_TOSP-421,sample
mccoy2020,mccoy2020_TOSP-421,artefact
mccoy2020,mccoy2020_TOSP-422,sample
mccoy2020,mccoy2020_TOSP-422,artefact
mccoy2020,mccoy2020_TOSP-423,sample
mccoy2020,mccoy2020_TOSP-423,artefact
mccoy2020,mccoy2020_TOSP-424,sample
mccoy2020,mccoy2020_TOSP-424,artefact
mccoy2020,mccoy2020_TOSP-425,sample
mccoy2020,mccoy2020_TOSP-425,artefact
mccoy2020,mccoy2020_TOSP-426,sample
mccoy2020,mccoy2020_TOSP-426,artefact
mccoy2020,mccoy2020_TOSP-427,sample
mccoy2020,mccoy2020_TOSP-427,artefact
mccoy2020,mccoy2020_TOSP-428,sample
mccoy2020,mccoy2020_TOSP-428,artefact
mccoy2020,mccoy2020_TOSP-429,sample
mccoy2020,mccoy2020_TOSP-429,artefact
mccoy2020,mccoy2020_TOSP-430,sample
mccoy2020,mccoy2020_TOSP-430,artefact
mccoy2020,mccoy2020_TOSP-431,sample
mccoy2020,mccoy2020_TOSP-431,artefact
mccoy2020,mccoy2020_TOSP-432,sample
mccoy2020,mccoy2020_TOSP-432,artefact
mccoy2020,mccoy2020_TOSP-433,sample
mccoy2020,mccoy2020_TOSP-433,artefact
mccoy2020,mccoy2020_TOSP-434,sample
mccoy2020,mccoy2020_TOSP-434,artefact
mccoy2020,mccoy2020_TOSP-435,sample
mccoy2020,mccoy2020_TOSP-435,artefact
mccoy2020,mccoy2020_TOSP-436,sample
mccoy2020,mccoy2020_TOSP-436,artefact
mccoy2020,mccoy2020_TOSP-437,sample
mccoy2020,mccoy2020_TOSP-437,artefact
mccoy2020,mccoy2020_TOSP-438,sample
mccoy2020,mccoy2020_TOSP-438,artefact
mccoy2020,mccoy2020_TOSP-439,sample
mccoy2020,mccoy2020_TOSP-439,artefact
mccoy2020,mccoy2020_TOSP-440,sample
mccoy2020,mccoy2020_TOSP-440,artefact
mccoy2020,mccoy2020_TOSP-441,sample
mccoy2020,mccoy2020_TOSP-441,artefact
mccoy2020,mccoy2020_TOSP-442,sample
mccoy2020,mccoy2020_TOSP-442,artefact
mccoy2020,mccoy2020_TOSP-443,sample
mccoy2020,mccoy2020_TOSP-443,artefact
mccoy2020,mccoy2020_TOSP-444,sample
mccoy2020,mccoy2020_TOSP-444,artefact
mccoy2020,mccoy2020_TOSP-445,sample
mccoy2020,mccoy2020_TOSP-445,artefact
mccoy2020,mccoy2020_TOSP-446,sample
mccoy2020,mccoy2020_TOSP-446,artefact
mccoy2020,mccoy2020_TOSP-447,sample
mccoy2020,mccoy2020_TOSP-447,artefact
mccoy2020,mccoy2020_TOSP-448,sample
mccoy2020,mccoy2020_TOSP-448,artefact
mccoy2020,mccoy2020_TOSP-449,sample
mccoy2020,mccoy2020_TOSP-449,artefact
mccoy2020,mccoy2020_TOSP-450,sample
mccoy2020,mccoy2020_TOSP-450,artefact
