Method ID,Parameter,Analyzed material 1,Analyzed material 2,Sample preparation,Chemical treatment,Number of replicates,Technique,Instrument,Laboratory,Analyst,Analysis date,Analysis comment,Reference sample name,Reference sample measured value,Reference uncertainty,Reference uncertainty unit,Number of measurements,Detection limit,Unit,Blank value,Unit,Parameter,Reference sample name,Value used for fractionation correction,Reference sample accepted value,Citation,Reference sample name,Reference sample accepted value,Citation
ambrose2009_B,Pb207,Whole rock,Probe sample,A 0.20 mm diamond wire saw was used to cut a flat 25 mg sample less than about 0.75 mm thick and around 2 to 4 mm in cross section. The obsidian targets were set in a 10x4 array imbedded in a 50x25x4 mm epoxy resin mounting. The 40 specimens exposed at the surface of the mount were diamond polished to a flat mirror finish for presenting to the laser beam.,,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Ambrose, Wal ; Reepmeyer, Christian",2007,,Wekwok2000,6.37,0.17,ppm,7,,,,,,,,,,,,
ambrose2009_B,Pb208,Whole rock,Probe sample,A 0.20 mm diamond wire saw was used to cut a flat 25 mg sample less than about 0.75 mm thick and around 2 to 4 mm in cross section. The obsidian targets were set in a 10x4 array imbedded in a 50x25x4 mm epoxy resin mounting. The 40 specimens exposed at the surface of the mount were diamond polished to a flat mirror finish for presenting to the laser beam.,,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Ambrose, Wal ; Reepmeyer, Christian",2007,,Wekwok2000,6.67,0.18,ppm,7,,,,,,,,,,,,
ambrose2009_B,Pb207_Pb206,Whole rock,Probe sample,A 0.20 mm diamond wire saw was used to cut a flat 25 mg sample less than about 0.75 mm thick and around 2 to 4 mm in cross section. The obsidian targets were set in a 10x4 array imbedded in a 50x25x4 mm epoxy resin mounting. The 40 specimens exposed at the surface of the mount were diamond polished to a flat mirror finish for presenting to the laser beam.,,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Ambrose, Wal ; Reepmeyer, Christian",2007,,Wekwok2000,0.9152298851,,,7,,,,,,,,,,,,
ambrose2009_B,Pb208_Pb206,Whole rock,Probe sample,A 0.20 mm diamond wire saw was used to cut a flat 25 mg sample less than about 0.75 mm thick and around 2 to 4 mm in cross section. The obsidian targets were set in a 10x4 array imbedded in a 50x25x4 mm epoxy resin mounting. The 40 specimens exposed at the surface of the mount were diamond polished to a flat mirror finish for presenting to the laser beam.,,,LA-ICP-MS,Agilent 7500S,"Research School of Biological Sciences, ANU","Ambrose, Wal ; Reepmeyer, Christian",2007,,Wekwok2000,0.9583333333,,,7,,,,,,,,,,,,
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,1629.4412536548,,,,,,,,,,,,,K,2075.5,SARM
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,88424.3353396627,,,,,,,,,,,,,Ca,82190.5,SARM
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,1391.0136656089,,,,,,,,,,,,,Ti,1199,SARM
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,1409.8415522361,,,,,,,,,,,,,Mn,1394.0999999999997,SARM
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,64094.946914219,,,,,,,,,,,,,Fe,62316.54000000001,SARM
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,64.979358455,,,,,,,,,,,,,Zn,68,SARM
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,3.9546685478,,,,,,,,,,,,,Rb,6,SARM
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,263.0490764152,,,,,,,,,,,,,Sr,260,SARM
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,9.6588887021,,,,,,,,,,,,,Y,7,SARM
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,23.5191715254,,,,,,,,,,,,,Zr,23,SARM
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,SARM-4,4.4932049076,,,,,,,,,,,,,Nb,2,SARM
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,36032.5713522237,,,,,,,,,,,,,K,37692.04144761496,UoA in-house standard
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,2315.5902613996,,,,,,,,,,,,,Ca,1426.2948434303084,UoA in-house standard
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,1363.3935563141,,,,,,,,,,,,,Ti,1399.7825627601371,UoA in-house standard
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,676.1955452058,,,,,,,,,,,,,Mn,695.5357636862295,UoA in-house standard
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,33353.2497939022,,,,,,,,,,,,,Fe,32451.450627903203,UoA in-house standard
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,204.4668876353,,,,,,,,,,,,,Zn,204,UoA in-house standard
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,140.7955327972,,,,,,,,,,,,,Rb,143,UoA in-house standard
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,3.2910511173,,,,,,,,,,,,,Sr,5,UoA in-house standard
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,117.4027204579,,,,,,,,,,,,,Y,124,UoA in-house standard
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,1069.2235516737,,,,,,,,,,,,,Zr,1067,UoA in-house standard
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,9.5,83.73673448,,,,,,,,,,,,,Nb,82,UoA in-house standard
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,35345.0976630073,,,,,,,,,,,,,K,35555.2719565491,UoA in-house standard
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,3253.8908918804,,,,,,,,,,,,,Ca,1062.8025068986738,UoA in-house standard
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,893.2156700209,,,,,,,,,,,,,Ti,915.2662268029128,UoA in-house standard
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,610.9626420641,,,,,,,,,,,,,Mn,591.2207611833661,UoA in-house standard
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,34111.4675466807,,,,,,,,,,,,,Fe,33489.62524284711,UoA in-house standard
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,322.486850673,,,,,,,,,,,,,Zn,315,UoA in-house standard
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,662.6139023993,,,,,,,,,,,,,Rb,646,UoA in-house standard
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,11.4380446272,,,,,,,,,,,,,Sr,7,UoA in-house standard
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,238.7805390866,,,,,,,,,,,,,Y,231,UoA in-house standard
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,2059.7617503126,,,,,,,,,,,,,Zr,2057,UoA in-house standard
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,17.59,290.9364272184,,,,,,,,,,,,,Nb,291,UoA in-house standard
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,28351.900829881,,,,,,,,,,,,,K,28589.57306437375,UoA in-house standard
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,7180.3450370953,,,,,,,,,,,,,Ca,8132.694887833219,UoA in-house standard
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,1224.8936654359,,,,,,,,,,,,,Ti,1113.0328377967676,UoA in-house standard
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,369.1690619006,,,,,,,,,,,,,Mn,347.88826691877495,UoA in-house standard
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,10342.2788321827,,,,,,,,,,,,,Fe,10192.584711833217,UoA in-house standard
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,34.497866216,,,,,,,,,,,,,Zn,33,UoA in-house standard
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,130.7679436984,,,,,,,,,,,,,Rb,125,UoA in-house standard
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,91.4201638286,,,,,,,,,,,,,Sr,93,UoA in-house standard
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,23.6782434824,,,,,,,,,,,,,Y,25,UoA in-house standard
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,169.50441455,,,,,,,,,,,,,Zr,168,UoA in-house standard
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,29.16,12.2139969894,,,,,,,,,,,,,Nb,8,UoA in-house standard
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,24572.0327058502,,,,,,,,,,,,,K,25444.557592994017,UoA in-house standard
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,14453.0499761621,,,,,,,,,,,,,Ca,16339.285602002565,UoA in-house standard
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,1920.6773099128,,,,,,,,,,,,,Ti,1747.6153012397526,UoA in-house standard
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,439.8279894703,,,,,,,,,,,,,Mn,402.06712581334784,UoA in-house standard
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,14933.4475303369,,,,,,,,,,,,,Fe,14802.507456993933,UoA in-house standard
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,39.5791779428,,,,,,,,,,,,,Zn,37,UoA in-house standard
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,120.0269339995,,,,,,,,,,,,,Rb,120,UoA in-house standard
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,161.8860641281,,,,,,,,,,,,,Sr,163,UoA in-house standard
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,17.1277964609,,,,,,,,,,,,,Y,16,UoA in-house standard
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,137.2748296364,,,,,,,,,,,,,Zr,138,UoA in-house standard
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,32.1,6.2695810922,,,,,,,,,,,,,Nb,8,UoA in-house standard
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,43167.1862370263,,,,,,,,,,,,,K,41261.430980280005,UoA in-house standard
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,5597.4564612812,,,,,,,,,,,,,Ca,4931.04063144,UoA in-house standard
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,644.4184274728,,,,,,,,,,,,,Ti,600.01557,UoA in-house standard
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,180.434259789,,,,,,,,,,,,,Mn,205.52373644,UoA in-house standard
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,9827.4009904756,,,,,,,,,,,,,Fe,10493.28829692,UoA in-house standard
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,42.8551170397,,,,,,,,,,,,,Zn,40,UoA in-house standard
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,209.1450235923,,,,,,,,,,,,,Rb,203,UoA in-house standard
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,18.5583143616,,,,,,,,,,,,,Sr,26,UoA in-house standard
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,37.3828426022,,,,,,,,,,,,,Y,42,UoA in-house standard
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,126.8725702481,,,,,,,,,,,,,Zr,126,UoA in-house standard
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AC-08,7.0801058352,,,,,,,,,,,,,Nb,10,UoA in-house standard
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,24128.7043982639,,,,,,,,,,,,,K,23909.760000000002,USGS
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,37736.8412120603,,,,,,,,,,,,,Ca,37164.4,USGS
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,5975.6214885681,,,,,,,,,,,,,Ti,6294.75,USGS
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,791.1153993137,,,,,,,,,,,,,Mn,777.5980000000001,USGS
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,46472.5060930448,,,,,,,,,,,,,Fe,46789.86,USGS
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,90.7725971567,,,,,,,,,,,,,Zn,86,USGS
mcalister2019_A,Rb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,65.9633145457,,,,,,,,,,,,,Rb,68.6,USGS
mcalister2019_A,Sr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,654.7380005567,,,,,,,,,,,,,Sr,658,USGS
mcalister2019_A,Y,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,23.196010687,,,,,,,,,,,,,Y,20,USGS
mcalister2019_A,Zr,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,231.515140964,,,,,,,,,,,,,Zr,230,USGS
mcalister2019_A,Nb,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,AGV-2,16.1067062541,,,,,,,,,,,,,Nb,15,USGS
mcalister2019_A,K,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,31839.207240562,,,,,,,,,,,,,K,33872.16,ANU in-house standard
mcalister2019_A,Ca,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,7586.7125212785,,,,,,,,,,,,,Ca,7861.700000000001,ANU in-house standard
mcalister2019_A,Ti,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,1873.1664331781,,,,,,,,,,,,,Ti,1678.6000000000004,ANU in-house standard
mcalister2019_A,Mn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,495.4212467094,,,,,,,,,,,,,Mn,480.19,ANU in-house standard
mcalister2019_A,Fe,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,15368.7030726256,,,,,,,,,,,,,Fe,15107.04,ANU in-house standard
mcalister2019_A,Zn,Whole rock,Powder,"crushed in tungsten carbide ring mill, pressed into pellet with PVA binder",,,ED-XRF,Bruker Tracer III SD,"Archaeology Laboratory, University of Auckland","McAlister, Andrew","2017, 2018",,ANU-2000,42.2792124301,,,,,,,,,,,,,Zn,43,ANU in-house standard
